start	end	speaker	wconfidence	text
1135412	1135576	A	1.0	and
1135598	1135784	A	1.0	the
1135822	1136024	A	0.99976	other
1136062	1136264	A	1.0	one
1136302	1136890	A	0.9975	is
1137260	1137624	A	0.99808	what
1137662	1138250	A	0.99959	was?
1139340	1139704	A	0.69	I
1139742	1139992	A	0.92909	can
1140046	1140650	A	0.99691	remember.
1142940	1143316	B	0.97822	I'll
1143348	1143592	B	0.99996	definitely
1143646	1143864	B	0.99999	look
1143902	1144248	B	0.99998	forward
1144334	1144728	B	1.0	to
1144814	1145064	B	1.0	the
1145102	1145492	B	0.97387	technical
1145556	1146128	B	0.9996	unpacking
1146164	1146556	B	0.66518	that
1146658	1146936	B	0.98348	you'll
1146968	1147164	B	1.0	get
1147202	1147404	B	0.98	to
1147442	1147836	B	0.98652	soon,
1147938	1148156	B	0.9998	but
1148178	1148268	B	1.0	I
1148274	1148396	B	1.0	was
1148418	1148872	B	0.63352	reminded
1148936	1149164	B	1.0	of
1149202	1149452	B	1.0	the
1149506	1149896	B	0.99439	William
1149928	1150360	B	0.97161	Blake
1150440	1151272	B	0.9999	quotation,
1151416	1151724	B	0.99977	do
1151762	1151916	B	0.99993	what
1151938	1152124	B	0.99917	you
1152162	1152604	B	0.99767	will.
1152722	1153004	B	0.99985	This
1153042	1153336	B	0.99859	life's
1153368	1153468	B	1.0	a
1153474	1153880	B	0.87266	fiction
1153960	1154204	B	1.0	and
1154242	1154396	B	0.99985	is
1154418	1154652	B	0.99999	made
1154706	1154924	B	0.99999	up
1154962	1155164	B	1.0	of
1155202	1156376	B	0.61241	contradiction.
1156568	1157212	B	0.99117	So
1157346	1157988	B	0.99979	let's
1158104	1158572	B	0.99465	modify
1158636	1159250	B	0.99991	that
1160580	1161040	B	0.99998	project
1161110	1161296	B	0.9142	what
1161318	1161456	B	0.92067	you
1161478	1161760	B	0.71288	will,
1161830	1162316	B	0.98362	rotate
1162348	1162496	B	0.99997	what
1162518	1162704	B	0.93726	you
1162742	1163424	B	0.91607	will,
1163622	1164604	B	0.5912	spacetime's
1164652	1164864	B	0.57	a
1164902	1165600	B	0.95951	fiction.
1166020	1166336	B	1.0	Not
1166358	1166496	B	0.99997	that
1166518	1166716	B	0.99984	it's
1166748	1167164	B	0.99998	false,
1167212	1167424	B	0.99999	but
1167462	1167616	B	0.99982	that
1167638	1167788	B	0.99992	it's
1167804	1167936	B	1.0	a
1167958	1168444	B	0.9995	projected
1168492	1169520	B	0.61899	fictionalization
1169940	1170304	B	0.99999	that
1170342	1170604	B	0.99985	it
1170662	1170848	B	0.9998	doesn't
1170864	1170996	B	1.0	have
1171018	1171156	B	1.0	the
1171178	1171872	B	0.99104	ontological
1171936	1172464	B	0.97233	primacy
1172512	1172724	B	0.99999	that
1172762	1172916	B	1.0	the
1172938	1173520	B	0.99906	topology
1173600	1173796	B	1.0	of
1173818	1174352	B	0.94257	communication
1174416	1174980	B	0.99998	does
1175130	1175492	B	0.64	and
1175546	1175764	B	0.99976	is
1175802	1175956	B	1.0	made
1175978	1176116	B	1.0	up
1176138	1176276	B	1.0	of
1176298	1177232	B	0.79477	contradiction.
1177376	1177780	B	1.0	Yes.
1177850	1178084	B	1.0	And
1178122	1178416	B	0.57936	it's
1178448	1178644	B	1.0	made
1178682	1178932	B	1.0	up
1178986	1179300	B	1.0	of
1179370	1180036	B	1.0	this
1180218	1181168	B	0.9809	tension
1181344	1182070	B	0.99997	between
1183980	1184660	B	0.35149	fitting
1184740	1184936	B	1.0	and
1184958	1185144	B	0.62982	not
1185182	1186004	B	0.98748	overfitting,
1186132	1186904	B	0.9999	between
1187102	1187844	B	0.99862	aligning
1187892	1188056	B	0.99	and
1188078	1188168	B	1.0	the
1188174	1188516	B	0.97469	principle
1188548	1188696	B	1.0	of
1188718	1189748	B	0.79688	unitarity
1189924	1190408	B	1.0	and
1190494	1191476	B	0.98684	differentiating
1191588	1191912	B	1.0	and
1191966	1192452	B	0.99993	becoming
1192516	1192792	B	0.99999	through
1192846	1193112	B	0.99999	others.
1193166	1193336	B	1.0	We
1193358	1193592	B	0.99997	become
1193646	1194196	B	0.99997	ourselves
1194308	1194584	B	0.81	and
1194622	1194776	B	1.0	that
1194798	1194984	B	1.0	type
1195022	1195176	B	1.0	of
1195198	1196160	B	0.98626	articulation
1196340	1197070	B	0.62	and
1197680	1198840	B	0.58485	recognizing
1198920	1199308	B	0.67212	that
1199394	1199692	B	1.0	two
1199746	1200552	B	0.99792	complementary
1200616	1201128	B	0.91846	forces
1201224	1201532	B	0.99993	like
1201586	1202104	B	0.96033	convex
1202152	1202316	B	1.0	and
1202338	1203180	B	0.92569	concave
1203520	1203884	B	0.99986	come
1203922	1204124	B	0.99999	into
1204162	1205096	B	0.51934	existence
1205288	1205644	B	1.0	at
1205682	1205980	B	0.99999	once.
1206050	1206236	B	0.99999	Like
1206258	1206348	B	1.0	a
1206354	1206572	B	1.0	zero
1206626	1206796	B	1.0	to
1206818	1207100	B	1.0	two
1207170	1207900	B	0.99998	jump
1209620	1209984	B	0.63601	is
1210022	1210320	B	0.99999	not
1210390	1210672	B	0.54744	an
1210726	1211232	B	1.0	issue
1211366	1211808	B	0.55827	or
1211894	1212096	B	1.0	a
1212118	1212620	B	0.99345	stumbling
1212700	1213440	B	0.89571	block.
1214020	1214812	B	0.98006	It's
1214956	1215216	B	0.99999	that
1215238	1215376	B	1.0	we
1215398	1215676	B	0.99931	wouldn't
1215708	1215904	B	1.0	have
1215942	1216096	B	0.99898	it
1216118	1216304	B	0.99999	any
1216342	1216544	B	0.99999	other
1216582	1217170	B	0.99998	way.
1218340	1218796	B	0.59733	Couldn't
1218828	1219024	B	0.99999	have
1219062	1219168	B	0.99908	it
1219174	1219344	B	0.74227	any
1219382	1219584	B	0.99999	other
1219622	1220210	B	0.99965	way.
1220820	1221570	A	0.78068	Yeah,
1222580	1223280	A	0.99994	sure,
1223430	1223708	A	0.99988	we'll
1223724	1223856	A	1.0	get
1223878	1224016	A	0.85	that.
1224038	1224320	A	0.99981	Towards
1224390	1224588	A	0.78	the
1224614	1225284	A	0.6188	end,
1225482	1225748	A	0.99998	you
1225754	1225972	A	0.86617	can
1226026	1226292	A	0.99997	almost
1226346	1226564	A	0.99991	even
1226602	1226756	A	0.99999	call
1226778	1226964	A	0.84558	it
1227002	1227108	A	1.0	a
1227114	1227584	A	0.9997	duality.
1227632	1227936	A	0.52209	It's
1227968	1228550	A	0.99997	not
1229000	1229364	A	0.99994	far
1229402	1229728	A	0.91888	fetched.
1229744	1229828	A	0.98	I
1229834	1230148	A	0.99537	mean,
1230234	1230448	A	0.99995	it's
1230464	1230596	A	1.0	the
1230618	1230756	A	1.0	sort
1230778	1230916	A	1.0	of
1230938	1231076	A	0.99974	thing
1231098	1231476	A	0.99999	that
1231578	1231748	A	1.0	I
1231754	1231876	A	0.97484	think
1231898	1232036	A	0.99996	most
1232058	1232244	A	1.0	people
1232282	1232388	A	0.96983	will
1232394	1232516	A	0.73023	be
1232538	1232724	A	0.99994	happy
1232762	1232916	A	1.0	to
1232938	1233124	A	1.0	take
1233162	1233316	A	0.99998	for
1233338	1233788	A	0.95859	granted.
1233824	1234410	A	0.98659	Such
1234940	1235844	A	0.92038	supersymmetry
1235892	1236104	A	0.99273	like
1236142	1236296	A	0.99851	you
1236318	1236890	A	0.99963	have
1237260	1237576	A	1.0	two
1237598	1237828	A	0.99994	kinds
1237844	1237976	A	1.0	of
1237998	1238404	A	0.99992	particles,
1238452	1238664	A	0.99093	but
1238702	1238856	A	0.63	the
1238878	1239064	A	0.9992	same
1239102	1239400	A	0.85761	amount
1239470	1239656	A	1.0	of
1239678	1239816	A	0.97401	them,
1239838	1240264	A	0.93	and
1240382	1241012	A	0.98211	dualities
1241076	1241208	A	0.95568	that
1241214	1241336	A	0.99996	are
1241358	1241448	A	0.99984	all
1241454	1241576	A	0.99987	over
1241598	1241688	A	1.0	the
1241694	1241912	A	0.9488	place.
1241966	1242664	A	0.78718	So
1242862	1243176	A	1.0	I
1243198	1243770	A	0.99999	think
1244780	1245108	A	0.99944	it's
1245124	1245256	A	0.9999	not
1245278	1245808	A	0.96707	unreasonable
1245844	1245996	A	1.0	to
1246018	1246252	A	0.9999	just
1246306	1246744	A	0.99734	accept
1246792	1247244	A	0.99962	that
1247362	1247596	A	0.99988	there
1247618	1247708	A	0.99983	is
1247714	1247836	A	0.58	a
1247858	1248184	A	0.96967	tension
1248232	1248924	A	0.99976	between
1249122	1249656	A	0.97494	increasing
1249688	1250456	A	0.99932	complexity,
1250568	1251230	A	0.99795	which
1252320	1252636	A	0.99993	you
1252658	1252844	A	0.9998	want
1252882	1253036	A	0.5	A
1253058	1253148	A	0.97	and
1253154	1253276	A	0.97	B
1253298	1253388	A	1.0	to
1253394	1253516	A	0.99995	be
1253538	1253944	A	0.99519	separable
1253992	1254300	A	0.99974	for,
1254370	1255084	A	0.98	and
1255282	1255944	A	0.97853	accuracy
1255992	1256600	A	0.82152	prediction.
1256680	1257212	A	0.98581	Now,
1257346	1257644	A	0.99982	how
1257682	1257836	A	0.99985	this
1257858	1258044	A	0.96813	is
1258082	1258392	A	0.99028	related
1258456	1259070	A	1.0	to
1260000	1260664	A	0.92862	emergent
1260712	1261310	A	0.9698	space
1263280	1263644	A	0.61	and
1263682	1263884	A	0.5171	these
1263922	1264440	A	0.53447	QRS
1264520	1265150	A	0.42994	stuff,
1265780	1266096	A	0.97	I
1266118	1266268	A	0.99976	don't
1266284	1266416	A	0.80962	want
1266438	1266528	A	1.0	to
1266534	1266704	A	0.99999	make
1266742	1266992	A	0.99997	very
1267046	1267552	A	0.89534	far
1267686	1268156	A	0.54177	fetched
1268188	1268556	A	0.99991	claims.
1268588	1268748	A	0.99992	We'll
1268764	1268896	A	0.99992	talk
1268918	1269056	A	0.99997	about
1269078	1269516	A	0.49792	emergent
1269548	1269840	A	0.99733	space
1269910	1270144	A	0.99999	later
1270182	1270336	A	0.85302	on
1270358	1270556	A	0.93	the
1270598	1271190	A	0.77789	course.
1272200	1272516	A	0.99994	But
1272538	1272676	A	1.0	for
1272698	1273268	A	0.99122	now,
1273434	1273728	A	0.99992	let's
1273744	1273876	A	0.99517	say
1273898	1273988	A	1.0	a
1273994	1274116	A	1.0	few
1274138	1274276	A	0.99999	more
1274298	1274532	A	0.99926	words
1274586	1274756	A	0.87985	about
1274778	1275248	A	0.65134	QRFs
1275264	1275348	A	1.0	and
1275354	1275476	A	0.99997	then
1275498	1275648	A	0.99994	we'll
1275664	1275796	A	0.99999	get
1275818	1275956	A	1.0	to
1275978	1276550	A	0.99	the
1276920	1277632	A	0.99754	complexity
1277696	1277972	A	0.99989	stuff
1278026	1278292	A	0.99999	towards
1278346	1278564	A	0.74	the
1278602	1279190	A	0.9075	end.
1282120	1282848	A	0.76793	QRFs
1282864	1282996	A	0.99994	are
1283018	1283408	A	0.99992	almost
1283514	1283832	A	0.99999	building
1283886	1284276	A	0.99964	blocks,
1284308	1284408	A	0.99999	if
1284414	1284536	A	0.996	you
1284558	1284792	A	0.99995	want,
1284846	1285450	A	0.6063	for
1287660	1288216	A	0.99999	information
1288318	1289320	A	0.99996	processing
1289740	1290152	A	0.67383	here,
1290206	1290532	A	0.73174	it's
1290596	1291210	A	0.99999	very
1291740	1292244	A	0.99955	useful
1292292	1292456	A	1.0	to
1292478	1292996	A	0.99119	recall
1293108	1293556	A	0.99977	definition
1293588	1293736	A	0.99988	that
1293758	1293896	A	0.93	I
1293918	1294200	A	0.98091	feel
1294270	1294408	A	1.0	I
1294414	1294968	A	0.99856	think
1295134	1295572	A	0.73304	we
1295646	1296270	A	0.73172	have
1296960	1297420	A	0.99999	mentioned
1297490	1298110	A	1.0	before
1298640	1299052	A	0.93	of
1299106	1299564	A	1.0	information
1299682	1300156	A	0.5535	as
1300258	1300716	A	0.99962	being
1300818	1301384	A	0.9969	differences
1301432	1301644	A	0.99999	that
1301682	1301836	A	0.99998	make
1301858	1301996	A	1.0	a
1302018	1302684	A	1.0	difference.
1302882	1303480	A	0.99899	That's
1303560	1303804	A	1.0	probably
1303842	1303996	A	1.0	the
1304018	1304204	A	0.99998	best
1304242	1305032	A	0.72545	colloquial
1305176	1305704	A	0.99895	definition
1305752	1305916	A	1.0	of
1305938	1306510	A	0.99898	information
1307120	1307496	A	0.99902	I've
1307528	1307772	A	0.99997	heard.
1307826	1308430	A	1.0	And
1308800	1309116	A	0.93	I
1309138	1309324	A	0.99579	think
1309362	1309516	A	0.99971	it
1309538	1309676	A	0.99994	does
1309698	1309788	A	1.0	a
1309794	1309916	A	1.0	lot
1309938	1310040	A	1.0	of
1310050	1310224	A	0.99985	work.
1310262	1310368	A	1.0	I
1310374	1310592	A	0.99828	mean,
1310646	1310828	A	0.9999	it's
1310844	1311072	A	0.91422	almost
1311126	1311948	A	0.99939	mathematical,
1312044	1312304	A	0.9999	but
1312342	1312812	A	0.58586	anyways,
1312876	1313056	A	0.50467	we
1313078	1313216	A	0.99994	need
1313238	1313328	A	1.0	to
1313334	1313596	A	0.99929	unpack
1313628	1313728	A	0.99997	it
1313734	1313808	A	1.0	a
1313814	1313984	A	0.74633	little
1314022	1314416	A	0.9861	more
1314518	1314784	A	0.7	and
1314822	1315216	A	0.99247	see.
1315318	1315970	A	0.8925	So
1316420	1316832	A	0.99987	for
1316886	1317008	A	1.0	a
1317014	1317280	A	0.99986	difference
1317350	1317488	A	1.0	to
1317494	1317664	A	0.99999	make
1317702	1317856	A	1.0	a
1317878	1318450	A	0.99997	difference,
1319940	1320208	A	0.99978	what
1320214	1320336	A	0.85888	do
1320358	1320448	A	0.99997	you
1320454	1320576	A	0.99873	want
1320598	1320736	A	0.91569	out
1320758	1320908	A	0.95	of
1320934	1321424	A	0.55112	QRF?
1321472	1322070	A	0.97344	Right.
1322680	1323616	A	0.51477	Unsurprisingly,
1323648	1323748	A	1.0	I
1323754	1323876	A	0.9979	mean,
1323898	1324084	A	0.99995	not
1324122	1324784	A	0.99912	surprisingly,
1324832	1325428	A	0.99897	but
1325594	1326832	A	0.6601	reassuringly,
1326976	1327188	A	1.0	I
1327194	1327364	A	0.54155	think
1327402	1327556	A	0.99979	would
1327578	1327716	A	0.99992	be
1327738	1327876	A	1.0	the
1327898	1328470	A	0.98988	word.
1330120	1330436	A	0.99994	You
1330458	1330596	A	0.99998	need
1330618	1330708	A	1.0	a
1330714	1331136	A	0.976	QRF
1331168	1331316	A	1.0	to
1331338	1331812	A	0.5852	have
1331946	1332820	A	0.98446	sensory
1334300	1335160	A	0.98155	action
1336380	1337080	A	0.94	and
1337230	1337976	A	0.69	a
1338158	1338996	A	0.96023	default
1339108	1339624	A	0.99992	state,
1339742	1340168	A	0.99738	right?
1340254	1340504	A	0.99987	This
1340542	1340984	A	0.99998	is
1341102	1341336	A	0.99996	sort
1341358	1341496	A	1.0	of
1341518	1342090	A	0.99987	like
1342620	1343176	A	0.99999	where
1343278	1343688	A	0.60337	your
1343774	1344196	A	0.84789	Bayesian
1344228	1344708	A	0.64326	prior
1344804	1345316	A	0.99991	distribution
1345348	1345544	A	0.93108	is
1345582	1346336	A	0.99752	encoded.
1346468	1346764	A	0.99987	These
1346802	1347004	A	1.0	three
1347042	1347630	A	0.99995	things
1348160	1348524	A	0.5201	will
1348562	1348716	A	0.99997	give
1348738	1348828	A	0.99999	you
1348834	1348956	A	0.99	a
1348978	1349260	A	0.99921	building
1349330	1349704	A	0.99976	block
1349752	1350156	A	0.99701	for
1350258	1350764	A	0.99249	any
1350882	1351308	A	0.99998	information
1351394	1352312	A	0.96888	processing.
1352456	1352764	A	0.99	And
1352802	1353390	A	0.97111	that
1354160	1354584	A	0.94903	ties
1354632	1354940	A	0.99882	together
1355010	1355532	A	1.0	with
1355666	1355916	A	0.99992	all
1355938	1356076	A	0.76	the
1356098	1356428	A	0.99998	work
1356514	1356716	A	0.99986	in
1356738	1357164	A	1.0	the
1357282	1357564	A	0.67888	free
1357602	1357900	A	0.99446	energy
1357970	1358700	A	0.91869	literature
1359540	1360290	A	0.97	and
1360740	1361484	A	0.99944	perception
1361532	1362012	A	0.99744	action
1362076	1362988	A	0.48541	loops
1363164	1363504	A	1.0	and
1363542	1364240	A	0.95114	whatnot.
1365140	1365600	A	0.99478	So
1365670	1365904	A	0.99996	before
1365942	1366096	A	0.99998	we
1366118	1366304	A	0.99973	see
1366342	1367360	A	0.50673	mathematically
1368340	1368704	A	0.77842	how
1368742	1368848	A	0.91	a
1368854	1369196	A	0.558	TRF
1369228	1369376	A	0.75998	is
1369398	1370160	A	0.75335	defined,
1371480	1371796	A	0.96	I
1371818	1371956	A	0.99998	think
1371978	1372224	A	0.87774	it's
1372272	1372532	A	0.99999	more
1372586	1373216	A	0.99813	illustrative.
1373248	1373396	A	1.0	And
1373418	1373508	A	1.0	I
1373514	1373732	A	0.99996	think
1373786	1374192	A	0.99959	Chris
1374256	1374820	A	0.99973	went
1374970	1375428	A	0.99998	exactly
1375514	1375668	A	0.97064	on
1375674	1375748	A	1.0	the
1375754	1375924	A	0.99995	right
1375962	1376596	A	0.99546	order
1376778	1377076	A	0.99998	when
1377098	1377284	A	0.99987	he
1377322	1377616	A	0.92888	presented
1377648	1377844	A	0.99949	this
1377882	1377988	A	1.0	a
1377994	1378164	A	0.99997	couple
1378202	1378404	A	0.9984	weeks
1378442	1379030	A	0.99933	ago,
1379560	1380310	A	0.96597	seeing
1381720	1382384	A	0.53884	examples
1382432	1382692	A	0.99498	from
1382746	1383444	A	0.4	h.
1383642	1384004	A	0.93333	These
1384042	1384340	A	0.99992	are
1384410	1384692	A	0.99983	actual
1384746	1385056	A	0.99997	pieces
1385088	1385188	A	1.0	of
1385194	1385536	A	0.68587	hardware
1385568	1385716	A	0.84989	that
1385738	1385924	A	0.99885	are
1385962	1386336	A	0.99964	effectively
1386368	1387212	A	0.22495	QRX,
1387376	1387992	A	1.0	and
1388126	1388708	A	0.99972	it's
1388804	1389332	A	0.88474	remarkable
1389396	1389624	A	0.99999	how
1389662	1389816	A	0.99993	they
1389838	1390260	A	0.99628	map
1390340	1390970	A	0.99	to
1391500	1391960	A	0.99975	well.
1392030	1392276	A	0.42237	I'll
1392308	1392660	A	0.91596	skip
1392740	1393032	A	1.0	ahead
1393086	1393256	A	0.98	a
1393278	1393416	A	1.0	little
1393438	1393672	A	0.99994	bit.
1393726	1394328	A	0.997	But
1394494	1394776	A	0.99997	when
1394798	1394888	A	0.99999	you
1394894	1395016	A	0.9236	get
1395038	1395560	A	0.79	to
1395710	1395976	A	1.0	the
1395998	1396596	A	0.99915	mathematical
1396628	1397092	A	0.95043	definition
1397156	1397432	A	1.0	of
1397486	1397620	A	0.53	a
1397630	1398152	A	0.74759	QRF
1398216	1398396	A	0.99996	as
1398418	1398508	A	1.0	a
1398514	1399032	A	0.9984	quantum
1399096	1399708	A	0.99867	system
1399874	1400590	A	0.86107	that
1401760	1402076	A	0.75308	you
1402098	1402284	A	0.99997	can
1402322	1403032	A	0.99623	specify
1403176	1403484	A	0.99061	with
1403522	1404060	A	0.99941	this
1404210	1404744	A	0.88097	category
1404792	1405144	A	0.99185	theory
1405192	1405768	A	0.98013	diagram,
1405864	1406028	A	0.99998	you
1406034	1406204	A	0.99477	have
1406242	1406616	A	0.82718	incoming
1406648	1407240	A	0.52804	arrows
1407320	1407612	A	0.99996	into
1407666	1407788	A	1.0	a
1407794	1408104	A	0.99362	node
1408152	1408316	A	0.99829	that
1408338	1408668	A	0.82714	then
1408754	1409256	A	0.94957	expands.
1409288	1409484	A	0.9896	Right?
1409522	1409676	A	1.0	And
1409698	1409980	A	0.54636	this
1410050	1410456	A	0.27037	roughly
1410488	1410900	A	0.91497	corresponds
1410920	1411008	A	1.0	to
1411014	1411452	A	0.78423	measurement
1411516	1411744	A	0.79	and
1411782	1412716	A	0.97923	preparation
1412908	1413516	A	0.93773	degrees
1413548	1413840	A	0.98	of
1413910	1414144	A	0.99136	not
1414182	1414476	A	0.60651	degrees
1414508	1414608	A	1.0	of
1414614	1414972	A	0.95524	freedom,
1415036	1415388	A	0.82158	degrees
1415404	1415488	A	1.0	of
1415494	1415756	A	0.99624	freedom
1415788	1415936	A	0.99771	would
1415958	1416096	A	0.99998	be
1416118	1416256	A	1.0	the
1416278	1416704	A	0.85275	same,
1416822	1417152	A	0.55948	right,
1417206	1417328	A	0.99982	when
1417334	1417456	A	0.86096	you
1417478	1417708	A	0.99355	attach
1417724	1417856	A	0.73416	it
1417878	1417968	A	1.0	to
